AVAIL_LOADTIME,SH_KEY,SD_KEY,REGION_ID,MARKET_ID,VENDOR,SITE_ID,PERIOD_START_TIME,NODEB_COUNT,SECTOR_COUNT,CELL_COUNT,PERIOD_DURATION_SUM,PERIOD_DURATION_MIN,PERIOD_DURATION_MAX,TOTAL_TIME,TOTAL_AVAIL_TIME,TOTAL_DOWNTIME,TOTAL_AVAILABILITY_N,TOTAL_AVAILABILITY_D,CELL_POWER_SAVING_SUM,TOTAL_TIME_5G,TOTAL_AVAIL_TIME_5G,TOTAL_DOWNTIME_5G,TOTAL_AVAILABILITY_N_5G,TOTAL_AVAILABILITY_D_5G,TOTAL_TIME_LTE,TOTAL_AVAIL_TIME_LTE,TOTAL_DOWNTIME_LTE,TOTAL_AVAILABILITY_N_LTE,TOTAL_AVAILABILITY_D_LTE,CAT_TABLE_LOADTIME,CAT_PROCESS_TIME,SITE_ID_SUMMARY_CATEGORY,SITE_ID_FOCUS_CATEGORY,SITE_ID_DETAIL_CATEGORY,TOP_OVERALL_SCORE,TOP_RECORDID,TOP_OUTAGE_TYPE_NUM,OUTAGE_TYPE,TOP_SOURCE_NAME,TOP_KEYWORD,DESCRIPTION_1,DESCRIPTION_2,DESCRIPTION_3,TOP_DESC_USED,RECORDID_CREATED_LOCAL,RECORDID_RESOLVED_LOCAL,RECORDID_COUNT,ASSOC_RECORDIDS,CATEGORY_COUNT,ASSOC_CATEGORIES,KEYWORD_COUNT,ASSOC_KEYWORDS,ASSOC_SCORES,REC_TABLE_LOADTIME,MB_PRIMARY_AAV_VENDOR_NAME,MB_MKT_AREA,FIELD_OPS_ASSIGNEE,FIELD_OPS_ASSIGNMENT_GROUP,FIELD_OPS_MGR,SITE_LATITUDE,SITE_LONGITUDE,TABLE_LOADTIME,TOP_CATEGORY,MAINT_WNDW,SEVERITY_SCORE_NOADJ,AVG_RRC_CONNECTED_USERS_N,AVG_RRC_CONNECTED_USERS_D,AVG_RRC_CONNECTED_USERS_VALUE,R30D_AVG_CONNECTED_USERS,R30D_HOUR_RANK,OUTAGE_INDEX_GROUP_NUM,OUTAGE_INDEX_DEDUCTION,RF_SOLUTION,TOP_ASSIGNED_GROUP,TOP_MASTER_INCIDENT_ID,_lte_pct,_5g_pct
2026-03-20 05:43:02.777,9ME1079A.202603200600,9ME1079A.20260320,South,Memphis,Nokia,9ME1079A,2026-03-20 06:00:00,2,3,21,1260.00,60.00,60.00,75600.00,75600.00,0.00,75600.00,75600.00,0.00,43200.00,43200.00,0.00,43200.00,43200.00,32400.00,32400.00,0.00,32400.00,32400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Deep South,Vincent Stallings,S-Deep South-MP-FOPS-North,Jason Bryant,35.052533000,-89.916108000,2026-03-20 07:56:19.135,,True,,183.9763,13.0000,19.2055027161,18.9698884429066,20,0,0.00,Macro,,,100.0,100.0
2026-03-20 03:37:04.926,DN01020D.202603200300,DN01020D.20260320,Central,Denver,Nokia,DN01020D,2026-03-20 03:00:00,2,4,28,1680.00,60.00,60.00,100800.00,100800.00,0.00,100800.00,100800.00,0.00,46800.00,46800.00,0.00,46800.00,46800.00,54000.00,54000.00,0.00,54000.00,54000.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,CENTURYLINK,Midwest Rockies,Brian Ruder,C-Midwest Rockies-DN-Field Support Team-Central,James Moore,39.620153000,-104.900390000,2026-03-20 05:55:33.712,,True,,82.7520,20.0000,5.0677657603,4.8659716621266,24,0,0.00,Macro,,,100.0,100.0
2026-03-20 03:37:04.926,1SU6366A.202603200500,1SU6366A.20260320,Northeast,Philadelphia,Ericsson,1SU6366A,2026-03-20 05:00:00,3,3,21,1260.00,60.00,60.00,75600.00,75600.00,0.00,75600.00,75600.00,0.00,43200.00,43200.00,0.00,43200.00,43200.00,32400.00,32400.00,0.00,32400.00,32400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,WINDSTREAM,Mid Atlantic,Kelvin Blassingame,N-Mid Atlantic-DC-FOPS-MDA3,Joseph Lopez,38.651668000,-75.619444000,2026-03-20 05:55:33.712,,True,,119548.5683,6481.0000,20.0168722060,19.6503065740589,22,0,0.00,Macro,,,100.0,100.0
2026-03-20 07:37:04.198,TP2561BA.202603200900,TP2561BA.20260320,South,Tampa,Ericsson,TP2561BA,2026-03-20 09:00:00,1,3,9,540.00,60.00,60.00,32400.00,32400.00,0.00,32400.00,32400.00,0.00,10800.00,10800.00,0.00,10800.00,10800.00,21600.00,21600.00,0.00,21600.00,21600.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,,Florida,Steven CAO,S-Florida-TP-FOPS-TAMPA North,John Brierley,27.794069000,-82.728246000,2026-03-20 09:55:55.104,,False,,38301.2678,4320.0000,10.1355590291,12.0069535672333,12,1,0.00,Micro,,,100.0,100.0
2026-03-20 06:37:03.986,9EF0897C.202603200600,9EF0897C.20260320,South,Mobile,Nokia,9EF0897C,2026-03-20 06:00:00,2,3,21,1260.00,60.00,60.00,75600.00,75600.00,0.00,75600.00,75600.00,0.00,32400.00,32400.00,0.00,32400.00,32400.00,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Deep South,Robert Trapp,S-Deep South-MO-FOPS-Area 5,Rondi Wahl,30.463092000,-87.303553000,2026-03-20 08:54:40.779,,True,,83.1692,16.0000,8.0358460130,8.0004480103200,19,0,0.00,Macro,,,100.0,100.0
2026-03-20 05:43:02.777,LA0225BA.202603200300,LA0225BA.20260320,West,Los Angeles,Ericsson,LA0225BA,2026-03-20 03:00:00,2,6,13,780.00,60.00,60.00,46800.00,46800.00,0.00,46800.00,46800.00,0.00,39600.00,39600.00,0.00,39600.00,39600.00,7200.00,7200.00,0.00,7200.00,7200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,,Southern California,Hector Lupercio,W-California-LA-FOPS-West,Almer Santiago,33.971526000,-118.367591000,2026-03-20 07:56:19.135,,True,,14741.4133,1441.0000,10.6500933391,10.8505204077000,23,0,0.00,Micro,,,100.0,100.0
2026-03-20 08:37:04.379,SF14991A.202603200700,SF14991A.20260320,West,San Francisco,Ericsson,SF14991A,2026-03-20 07:00:00,2,3,15,900.00,60.00,60.00,54000.00,54000.00,0.00,54000.00,54000.00,0.00,32400.00,32400.00,0.00,32400.00,32400.00,21600.00,21600.00,0.00,21600.00,21600.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,NORCAL,Percival Celso Kong,W-California-SF-FOPS-SOUTH BAY,Jimmy Luu,37.260216000,-121.890448000,2026-03-20 10:55:45.761,,False,,73868.3154,4321.0000,18.4142669506,16.3352532493766,17,0,0.00,Macro,,,100.0,100.0
2026-03-20 01:37:04.978,NM01185B.202603200100,NM01185B.20260320,West,Albuquerque,Ericsson,NM01185B,2026-03-20 01:00:00,3,3,28,1680.00,60.00,60.00,100800.00,100800.00,0.00,100800.00,100800.00,0.00,46800.00,46800.00,0.00,46800.00,46800.00,54000.00,54000.00,0.00,54000.00,54000.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,CENTURYLINK,Desert West,Pedro Gallegos,W-DesertWest-AL-FOPS,Damien Huggard,35.087492000,-106.535529000,2026-03-20 03:45:41.179,,True,,78984.6324,10801.0000,8.9456732330,8.6305561801999,20,0,0.00,Macro,,,100.0,100.0
2026-03-20 01:37:04.978,CC02324S.202603200200,CC02324S.20260320,South,Austin,Nokia,CC02324S,2026-03-20 02:00:00,2,3,27,1620.00,60.00,60.00,97200.00,87025.00,0.00,97200.00,97200.00,20975.00,43200.00,33025.00,0.00,43200.00,43200.00,54000.00,54000.00,0.00,54000.00,54000.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Texas,Francisco Vitela,S-Texas-AU-FOPS-Valley,Dick Ockman,26.157294000,-97.642864000,2026-03-20 03:45:41.179,,True,,22.9135,19.0000,1.8996594444,1.9189486550309,21,0,0.00,Macro,,,100.0,76.4468
2026-03-20 00:37:04.497,9LV3297A.202603200100,9LV3297A.20260320,Central,Louisville,Nokia,9LV3297A,2026-03-20 01:00:00,2,3,27,1620.00,60.00,60.00,97200.00,97200.00,0.00,97200.00,97200.00,0.00,64800.00,64800.00,0.00,64800.00,64800.00,32400.00,32400.00,0.00,32400.00,32400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Appalachian,Eric Davis,C-Appalachian-LU-FieldSupportTeam-WestEast,Christopher Hayes,37.615300000,-83.538300000,2026-03-20 03:45:41.179,,True,,5.2921,13.0000,0.4796272106,0.3609319890600,21,0,0.00,Macro,,,100.0,100.0
2026-03-20 11:37:04.325,9AT3935A.202603201200,9AT3935A.20260320,South,Atlanta,Ericsson,9AT3935A,2026-03-20 12:00:00,2,3,30,1800.00,60.00,60.00,108000.00,108000.00,0.00,108000.00,108000.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,54000.00,54000.00,0.00,54000.00,54000.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Deep South,Joel Judkins,S-Deep South-AT-FOPS-North 3,Charlie Piepho,34.225891000,-83.763474000,2026-03-20 12:55:28.103,,False,,62221.6603,10801.0000,7.4213708762,6.6578835141930,10,1,0.00,Macro,,,100.0,100.0
2026-03-20 05:43:02.777,VA2017BA.202603200700,VA2017BA.20260320,Northeast,Virginia,Ericsson,VA2017BA,2026-03-20 07:00:00,2,3,12,720.00,60.00,60.00,43200.00,43200.00,0.00,43200.00,43200.00,0.00,32400.00,32400.00,0.00,32400.00,32400.00,10800.00,10800.00,0.00,10800.00,10800.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,,NER South,Isaiah Smalls,N-NER South-VA-FOPS-Region 2,Kevin Johnson,37.136144000,-76.537059000,2026-03-20 07:56:19.135,,False,,32353.6083,2161.0000,16.5860808031,16.8488213858300,19,0,0.00,Micro,,,100.0,100.0
2026-03-20 10:40:48.274,IE24629A.202603200800,IE24629A.20260320,West,Los Angeles,Ericsson,IE24629A,2026-03-20 08:00:00,1,3,3,180.00,60.00,60.00,10800.00,10800.00,0.00,10800.00,10800.00,0.00,,,,,,10800.00,10800.00,0.00,10800.00,10800.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,CHARTER BUSINESS,Southern California,Arthur Tate,W-California-LA-FOPS-East,Almer Santiago,34.070550000,-117.932061000,2026-03-20 12:55:28.103,,False,,51134.0000,2160.0000,23.6731481481,24.7578292181000,14,1,0.00,DAS,,,100.0,
2026-03-20 10:40:48.274,LA02064A.202603200800,LA02064A.20260320,West,Southern California,Ericsson,LA02064A,2026-03-20 08:00:00,3,3,24,1440.00,60.00,60.00,86400.00,86400.00,0.00,86400.00,86400.00,0.00,43200.00,43200.00,0.00,43200.00,43200.00,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Southern California,Lenny Gac,W-California-IE-FOPS-Area 1A,Saif Abdullah,33.697209000,-117.935963000,2026-03-20 12:55:28.103,,False,,353028.9061,8641.0000,46.7652751145,41.7405085337366,11,1,0.00,Macro,,,100.0,100.0
2026-03-20 01:37:04.978,OK03078A.202603200100,OK03078A.20260320,Central,Oklahoma City,Nokia,OK03078A,2026-03-20 01:00:00,2,3,27,1620.00,60.00,60.00,97200.00,97200.00,0.00,97200.00,97200.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Heartland,Chuck Hutchinson,C-Heartland-OK-FOPS-WEST,Doug Wessel,35.495417000,-97.641383000,2026-03-20 03:45:41.179,,True,,272.1480,16.0000,22.2480181878,20.5481663682200,19,0,0.00,Macro,,,100.0,100.0
2026-03-20 06:37:03.986,DA1093BA.202603200700,DA1093BA.20260320,South,Dallas,Nokia,DA1093BA,2026-03-20 07:00:00,2,6,14,840.00,60.00,60.00,50400.00,50238.00,162.00,50238.00,50400.00,0.00,21600.00,21600.00,0.00,21600.00,21600.00,28800.00,28638.00,162.00,28638.00,28800.00,,,Unaccounted,Unaccounted,Unaccounted,,,,Unaccounted,,,,,,,,,,,,,,,,,,Texas,Peter Lee,S-Texas-DA-FOPS-CORE 1,David Hay,32.913278000,-96.718183000,2026-03-20 08:54:40.779,,False,,16.3697,9.0000,2.5884434028,3.0922085262299,17,0,0.00,Micro,,,99.4375,100.0
2026-03-20 11:37:04.325,PO08539A.202603201000,PO08539A.20260320,West,Portland,Nokia,PO08539A,2026-03-20 10:00:00,2,3,27,1620.00,60.00,60.00,97200.00,97200.00,0.00,97200.00,97200.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,43200.00,43200.00,0.00,43200.00,43200.00,2026-03-20 03:40:58.390,2026-03-20 03:33:10,No Outage,No Outage,No Outage,1311.10,INC120010556,0.00,No Outage,INC_NONEST,Antenna,Radio / Antenna System,PO08539A_sisngle ahloa rf port issue,,DESC_1,2025-09-30 02:49:30.000,2099-01-01 00:00:00.000,1.0,INC120010556,1.0,Hardware - Antenna System,1.0,Antenna,1311.10,2026-03-20 03:33:26.667,CENTURYLINK,North West,Tory Brooks,W-NorthWest-PT-FOPS-EAST,Kirk Barnes,44.040261000,-121.338990000,2026-03-20 12:55:28.103,Hardware - Antenna System,False,400.0,218.7931,16.0000,16.4930873545,15.1356987800533,8,2,0.00,Macro,W-NorthWest-PT-FOPS-EAST,,100.0,100.0
2026-03-20 11:37:04.325,5FA0961C.202603201300,5FA0961C.20260320,Northeast,North Carolina,Ericsson,5FA0961C,2026-03-20 13:00:00,1,3,24,1440.00,60.00,60.00,86400.00,86400.00,0.00,86400.00,86400.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,32400.00,32400.00,0.00,32400.00,32400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,T-MOBILE,NER South,Roger Hilburn,N-NER South-NC-FOPS-Fayetteville,Lenny Crowe,34.763667000,-79.609469000,2026-03-20 12:55:28.103,,False,,22724.1985,6481.0000,3.7052809127,3.1487436961668,7,2,0.00,Macro,,,100.0,100.0
2026-03-20 12:37:03.624,LAB5006A.202603201100,LAB5006A.20260320,West,Los Angeles,Ericsson,LAB5006A,2026-03-20 11:00:00,1,1,2,90.00,45.00,45.00,5400.00,468.00,4932.00,468.00,5400.00,0.00,,,,,,5400.00,468.00,4932.00,468.00,5400.00,2026-03-20 12:53:50.559,2026-03-20 12:48:09,Power,Power,Power,1209.10,INC125458393,1.00,Unplanned,INC_NONEST,Power,Power,LAB5006A Ericsson MultiTechnology SiteServiceImpacting Alarm(s) Present,,DESC_1,2026-03-20 00:51:56.000,2099-01-01 00:00:00.000,1.0,INC125458393,1.0,Power,1.0,Power,1209.10,2026-03-20 12:51:07.455,T-MOBILE,Southern California,Brody Schmidt,W-California-LA-FOPS-Central,Almer Santiago,34.052900000,-118.259700000,2026-03-20 12:55:28.103,Power,False,200.0,3710.0000,1440.0000,2.5763888889,9.4845601851766,5,2,0.00,DAS,BOSS NOC Small Cell-DAS,INC125459017,8.6667,
2026-03-20 10:40:48.274,A2P0050A.202603201100,A2P0050A.20260320,South,Miami,Ericsson,A2P0050A,2026-03-20 11:00:00,1,3,18,1080.00,60.00,60.00,64800.00,64800.00,0.00,64800.00,64800.00,0.00,21600.00,21600.00,0.00,21600.00,21600.00,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Florida,Olvin Gomez,S-Florida-FL-FOPS-Region 2-1,Henry Gutierrez,27.522380000,-80.450470000,2026-03-20 12:55:28.103,,False,,161703.6450,8641.0000,20.3604801973,16.3127911453199,7,2,0.00,Macro,,,100.0,100.0
2026-03-20 01:37:04.978,CL01074A.202603200300,CL01074A.20260320,Central,Cleveland,Nokia,CL01074A,2026-03-20 03:00:00,2,3,24,1440.00,60.00,60.00,86400.00,75600.00,0.00,86400.00,86400.00,10800.00,43200.00,32400.00,0.00,43200.00,43200.00,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Appalachian,Jeff Rubino,C-Appalachian-CL-FieldSupportTeam,Christopher Hayes,41.482261000,-81.694903000,2026-03-20 03:45:41.179,,True,,9.7247,16.0000,0.8580814073,0.8955477994600,23,0,0.00,Macro,,,100.0,75.0
2026-03-20 04:37:04.421,9BH0570A.202603200500,9BH0570A.20260320,South,Birmingham,Nokia,9BH0570A,2026-03-20 05:00:00,2,3,27,1620.00,60.00,60.00,97200.00,97182.00,0.00,97200.00,97200.00,18.00,54000.00,53982.00,0.00,54000.00,54000.00,43200.00,43200.00,0.00,43200.00,43200.00,2026-03-20 03:40:58.390,2026-03-20 03:33:10,No Outage,No Outage,No Outage,1412.10,INC124716433,0.00,No Outage,INC_NONEST,Hardware,Hardware,9BH0570A Nokia_SSCC SSCC Non_Service_Impacting_Market_Actionable Alarm(s) Present,,DESC_1,2026-02-25 21:12:23.000,2099-01-01 00:00:00.000,2.0,INC124716433|INC123233978,1.0,Hardware|Hardware,1.0,Hardware|Hardware,1412.10|1412.10,2026-03-20 03:33:26.667,AT&T,Deep South,Bobby Hayes,S-Deep South-BH-FOPS-North,Timothy Blackwood,34.074454000,-86.111337000,2026-03-20 06:55:17.366,Hardware,True,400.0,30.7759,16.0000,2.3091974015,1.9646467135433,20,0,0.00,Macro,S-Deep South-BH-FOPS-North,,100.0,99.9667
2026-03-19 23:37:04.522,CH92316D.202603200000,CH92316D.20260320,Central,Chicago,Nokia,CH92316D,2026-03-20 00:00:00,2,3,27,1620.00,60.00,60.00,97200.00,97200.00,0.00,97200.00,97200.00,19889.00,43200.00,43200.00,0.00,43200.00,43200.00,54000.00,54000.00,0.00,54000.00,54000.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Great Lakes,Derrick Giles,C-GreatLakes-CH-Ops-FieldSupportTeamEast,Jonathan Valcarcel,41.863922000,-87.879017000,2026-03-20 03:45:41.179,,True,,212.6712,19.0000,17.6434444598,17.3574727657466,18,0,0.00,Macro,,,100.0,100.0
2026-03-20 09:37:04.792,A6C0242A.202603201100,A6C0242A.20260320,Central,Columbus,Nokia,A6C0242A,2026-03-20 11:00:00,2,3,24,1440.00,60.00,60.00,86400.00,86400.00,0.00,86400.00,86400.00,0.00,43200.00,43200.00,0.00,43200.00,43200.00,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Appalachian,Darrell Cameron,C-Appalachian-CB-FieldSupportTeam-CentralEast,John Austin,40.013167000,-82.964278000,2026-03-20 11:55:34.765,,False,,265.3252,16.0000,23.5918179784,24.5325035135833,12,1,0.00,Macro,,,100.0,100.0
2026-03-20 01:37:04.978,AU01254A.202603200100,AU01254A.20260320,South,Austin,Nokia,AU01254A,2026-03-20 01:00:00,3,6,36,2160.00,60.00,60.00,129600.00,129600.00,0.00,129600.00,129600.00,0.00,43200.00,43200.00,0.00,43200.00,43200.00,86400.00,86400.00,0.00,86400.00,86400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Texas,Cris Guzman,S-Texas-AU-FOPS-SA North,Michael Sanders,30.496229000,-97.564945000,2026-03-20 03:45:41.179,,True,,267.6549,34.0000,12.6246386573,11.2597421795266,20,0,0.00,Macro,,,100.0,100.0
2026-03-20 01:37:04.978,DN04063E.202603200000,DN04063E.20260320,Central,Denver,Nokia,DN04063E,2026-03-20 00:00:00,2,3,12,720.00,60.00,60.00,43200.00,43200.00,0.00,43200.00,43200.00,0.00,,,,,,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,CENTURYLINK,Midwest Rockies,JULIO GUARDIA,C-Midwest Rockies-DN-Field Support Team-Central,James Moore,39.852447000,-104.978750000,2026-03-20 03:45:41.179,,True,,206.0000,15.0000,13.7333333333,13.0205555555566,18,0,0.00,Macro,,,100.0,
2026-03-19 23:37:04.522,A1N0248A.202603200000,A1N0248A.20260320,Central,Minneapolis,Nokia,A1N0248A,2026-03-20 00:00:00,2,3,30,1800.00,60.00,60.00,108000.00,108000.00,0.00,108000.00,108000.00,0.00,64800.00,64800.00,0.00,64800.00,64800.00,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,WISCONSIN INDEPENDENT NETWORK,Midwest Rockies,Russell Janzen,C-MidwestRockies-MN-FieldSupportTeam-GroupA,Mirnes Smailagic,44.770276000,-91.291828000,2026-03-20 03:45:41.179,,True,,3.8251,16.0000,0.3251021810,0.3414142065800,19,0,0.00,Macro,,,100.0,100.0
2026-03-20 07:37:04.198,9JK1241A.202603200900,9JK1241A.20260320,South,Jacksonville,Ericsson,9JK1241A,2026-03-20 09:00:00,2,3,15,900.00,60.00,60.00,54000.00,54000.00,0.00,54000.00,54000.00,0.00,32400.00,32400.00,0.00,32400.00,32400.00,21600.00,21600.00,0.00,21600.00,21600.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Florida,Jameson Self,S-Florida-JV-FOPS-Jacksonville,Chris Christianson,29.985508000,-81.519772000,2026-03-20 09:55:55.104,,False,,67731.7849,4321.0000,18.4629540084,17.7191825012732,13,1,0.00,Macro,,,100.0,100.0
2026-03-19 22:37:04.562,PR00320A.202603200000,PR00320A.20260320,South,Puerto Rico,Nokia,PR00320A,2026-03-20 00:00:00,2,6,27,1620.00,60.00,60.00,97200.00,97200.00,0.00,97200.00,97200.00,0.00,43200.00,43200.00,0.00,43200.00,43200.00,54000.00,54000.00,0.00,54000.00,54000.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,Liberty Mobile Puerto Rico Inc. F/K/A AT&T Mobility Puerto Rico Inc.,Puerto Rico,Gerardo Rivera Rivera,S-Puerto Rico-FOPS-Northeast,Ruben Cruz Rivera,18.427744000,-66.065639000,2026-03-20 03:45:41.179,,True,,160.7130,22.0000,9.5225104760,9.5733757040299,19,0,0.00,Macro,,,100.0,100.0
2026-03-20 01:37:04.978,LA02287A.202603200000,LA02287A.20260320,West,Los Angeles,Ericsson,LA02287A,2026-03-20 00:00:00,1,3,9,540.00,60.00,60.00,32400.00,32400.00,0.00,32400.00,32400.00,0.00,,,,,,32400.00,32400.00,0.00,32400.00,32400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Southern California,Myk Lim,W-California-LA-FOPS-South,Marcus Carter,33.933442000,-118.051550000,2026-03-20 03:45:41.179,,True,,88049.0000,6480.0000,13.5878086420,13.1029835391033,19,0,0.00,Macro,,,100.0,
2026-03-20 11:37:04.325,9AT3591A.202603201200,9AT3591A.20260320,South,Atlanta,Ericsson,9AT3591A,2026-03-20 12:00:00,2,3,24,1440.00,60.00,60.00,86400.00,86400.00,0.00,86400.00,86400.00,0.00,43200.00,43200.00,0.00,43200.00,43200.00,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Deep South,Shane Franks,S-Deep South-AT-FOPS-South 3,Casey North,32.515244000,-85.242081000,2026-03-20 12:55:28.103,,False,,19111.4361,8641.0000,2.6480465526,2.5281651736533,11,1,0.00,Macro,,,100.0,100.0
2026-03-20 10:40:48.274,CH13149J.202603201100,CH13149J.20260320,Central,Chicago,Nokia,CH13149J,2026-03-20 11:00:00,3,6,36,2160.00,60.00,60.00,129600.00,129600.00,0.00,129600.00,129600.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,75600.00,75600.00,0.00,75600.00,75600.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Great Lakes,Marek Jaruzel,C-GreatLakes-CH-Ops-FieldSupportTeamNorth,Jonathan Valcarcel,42.095785000,-87.858010000,2026-03-20 12:55:28.103,,False,,171.7622,28.0000,8.7807098809,10.1383123218532,4,2,0.00,Macro,,,100.0,100.0
2026-03-20 01:37:04.978,CH81002A.202603200100,CH81002A.20260320,Central,Chicago,Nokia,CH81002A,2026-03-20 01:00:00,2,2,12,720.00,60.00,60.00,43200.00,43200.00,0.00,43200.00,43200.00,0.00,21600.00,21600.00,0.00,21600.00,21600.00,21600.00,21600.00,0.00,21600.00,21600.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Great Lakes,Ferdinand Carlos,C-GreatLakes-CH-Ops-FieldSupportTeamNorth,Jonathan Valcarcel,42.054078000,-87.743811000,2026-03-20 03:45:41.179,,True,,129.8307,9.0000,20.4556898056,21.2997801152732,19,0,0.00,Macro,,,100.0,100.0
2026-03-20 01:37:04.978,WE03034B.202603200300,WE03034B.20260320,Northeast,New Jersey,Ericsson,WE03034B,2026-03-20 03:00:00,2,3,27,1620.00,60.00,60.00,97200.00,97200.00,0.00,97200.00,97200.00,0.00,64800.00,64800.00,0.00,64800.00,64800.00,32400.00,32400.00,0.00,32400.00,32400.00,2026-03-20 03:40:58.390,2026-03-20 03:33:10,No Outage,No Outage,No Outage,1316.20,CHG022064470,0.00,No Outage,CHG_NESTED,Software,ERC 25.Q4 EC3 RAN SW Activation (Northeast Region - NJ) - SI,ERC 25.Q4 EC3 RAN SW Activation (Northeast Region - NJ) - SI - software,ERC 25.Q4 EC3 RAN SW Activation (Northeast Region - NJ) - SI - software,DESC_2,2026-03-13 00:23:07.150,2099-01-01 00:00:00.000,1.0,CHG022064470,1.0,Software,1.0,Software,1316.20,2026-03-20 03:33:26.667,VERIZON,New York Metro,Kevon Balfour,N-New York Metro-NJ-FOPS-North,Marlo Caballero,40.939500000,-73.894500000,2026-03-20 05:26:01.780,Software,True,400.0,104483.3771,6481.0000,17.5008517421,17.4077833199832,22,0,0.00,Macro,,,100.0,100.0
2026-03-20 05:43:02.777,4DR5511C.202603200700,4DR5511C.20260320,Northeast,New England,Ericsson,4DR5511C,2026-03-20 07:00:00,2,3,24,1440.00,60.00,60.00,86400.00,86400.00,0.00,86400.00,86400.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,32400.00,32400.00,0.00,32400.00,32400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,COMCAST,NER North,Christopher Van Lare,N-NER North-NE-FOPS-Cape,David Bouley,41.581800000,-70.539330000,2026-03-20 07:56:19.135,,False,,43208.7839,6481.0000,7.4517918990,10.0973086942766,17,0,0.00,Macro,,,100.0,100.0
