QLIK_SITE_HOURLY_COMBOAVAIL_ID,DATE,MARKETS_ID,SITE_ID,COMBO_AVAIL,TOTAL_AVAIL_TIME_LTE,TOTAL_DOWNTIME_LTE,SECTOR_COUNT_LTE,TOTAL_AVAIL_TIME_UMTS,TOTAL_DOWNTIME_UMTS,SECTOR_COUNT_UMTS,TOTAL_DOWNTIME_GSM,TOTAL_AVAIL_TIME_GSM,SECTOR_COUNT_GSM,TOTAL_DOWNTIME_5G,TOTAL_AVAIL_TIME_5G,SECTOR_COUNT_5G,ETL_CREATED_BY,ETL_CREATED_DT,ETL_MODIFIED_BY,ETL_MODIFIED_DT
48335874518,2026-03-03 18:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260304040356,2026-03-04 05:07:41.157,20260304040356,2026-03-04 05:07:41.157
48335842669,2026-03-03 17:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260304040356,2026-03-04 05:07:41.157,20260304040356,2026-03-04 05:07:41.157
48335937066,2026-03-03 19:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260304040356,2026-03-04 05:07:41.157,20260304070312,2026-03-04 08:08:07.087
48311063473,2026-03-03 13:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260303220352,2026-03-03 22:49:32.758,20260303230342,2026-03-03 23:48:33.024
48323425729,2026-03-03 14:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260304010337,2026-03-04 01:49:15.742,20260304010337,2026-03-04 01:49:15.742
48323416845,2026-03-03 16:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260304010337,2026-03-04 01:49:15.742,20260304040356,2026-03-04 05:07:41.157
48295419841,2026-03-03 10:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260303180329,2026-03-03 18:49:54.183,20260303200342,2026-03-03 20:57:28.526
48295483339,2026-03-03 09:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260303180329,2026-03-03 18:49:54.183,20260303200342,2026-03-03 20:57:28.526
48288984683,2026-03-03 08:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260303160322,2026-03-03 17:01:27.687,20260303180329,2026-03-03 18:49:54.183
48289133376,2026-03-03 06:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260303160322,2026-03-03 17:01:27.687,20260303160322,2026-03-03 17:01:27.687
48289072254,2026-03-03 07:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260303160322,2026-03-03 17:01:27.687,20260303170342,2026-03-03 17:51:57.045
49365174077,2026-03-16 03:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316110313,2026-03-16 11:48:20.056,20260316120337,2026-03-16 12:49:03.315
49362100966,2026-03-16 01:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316100355,2026-03-16 10:50:54.627,20260316110313,2026-03-16 11:48:20.056
49362203637,2026-03-16 02:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316100355,2026-03-16 10:50:54.627,20260316110313,2026-03-16 11:48:20.056
49358869762,2026-03-16 00:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316090345,2026-03-16 09:57:33.124,20260316110313,2026-03-16 11:48:20.056
49327662124,2026-03-15 00:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316010357,2026-03-16 01:48:59.634,20260316010357,2026-03-16 01:48:59.634
49328029683,2026-03-15 03:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316010357,2026-03-16 01:48:59.634,20260316010357,2026-03-16 01:48:59.634
49328167639,2026-03-15 04:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316010357,2026-03-16 01:48:59.634,20260316010357,2026-03-16 01:48:59.634
49328651627,2026-03-15 01:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316010357,2026-03-16 01:48:59.634,20260316010357,2026-03-16 01:48:59.634
49367942558,2026-03-16 04:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316120337,2026-03-16 12:49:03.315,20260316130323,2026-03-16 13:51:10.919
49327788251,2026-03-15 06:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316010357,2026-03-16 01:48:59.634,20260316010357,2026-03-16 01:48:59.634
49327482455,2026-03-14 01:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260316010357,2026-03-16 01:48:59.634,20260316010357,2026-03-16 01:48:59.634
48095009420,2026-03-01 03:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260301120353,2026-03-01 12:48:09.436,20260301120353,2026-03-01 12:48:09.436
48088691923,2026-03-01 00:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260301100351,2026-03-01 10:51:50.477,20260301120353,2026-03-01 12:48:09.436
48091826424,2026-03-01 01:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260301110347,2026-03-01 11:48:30.214,20260301120353,2026-03-01 12:48:09.436
48091883775,2026-03-01 02:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260301110347,2026-03-01 11:48:30.214,20260301120353,2026-03-01 12:48:09.436
48898592131,2026-03-09 21:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260310040343,2026-03-10 04:49:04.667,20260310050343,2026-03-10 05:48:29.662
48902861646,2026-03-09 22:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260310050343,2026-03-10 05:48:29.662,20260310080347,2026-03-10 08:48:16.806
48857359266,2026-03-09 11:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260309180342,2026-03-09 18:48:17.914,20260309200334,2026-03-09 20:49:58.252
48877940189,2026-03-09 16:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260309230337,2026-03-09 23:48:39.246,20260310040343,2026-03-10 04:49:04.667
48922107431,2026-03-10 01:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260310100310,2026-03-10 10:49:44.527,20260310110343,2026-03-10 11:50:10.913
48922109015,2026-03-10 02:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260310100310,2026-03-10 10:49:44.527,20260310110343,2026-03-10 11:50:10.913
48429890479,2026-03-04 20:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260305050312,2026-03-05 05:51:53.960,20260305050312,2026-03-05 05:51:53.960
48429971624,2026-03-04 21:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260305050312,2026-03-05 05:51:53.960,20260305060354,2026-03-05 06:49:23.029
48420659207,2026-03-04 19:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260305030326,2026-03-05 03:52:19.485,20260305050312,2026-03-05 05:51:53.960
48420674280,2026-03-04 18:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260305030326,2026-03-05 03:52:19.485,20260305030326,2026-03-05 03:52:19.485
48408279594,2026-03-04 15:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260305000344,2026-03-05 00:55:44.687,20260305010344,2026-03-05 01:49:23.017
48408430555,2026-03-04 16:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260305000344,2026-03-05 00:55:44.687,20260305010344,2026-03-05 01:49:23.017
48375287741,2026-03-04 06:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260304150355,2026-03-04 15:49:18.438,20260304150355,2026-03-04 15:49:18.438
48375274770,2026-03-04 07:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260304150355,2026-03-04 15:49:18.438,20260304180304,2026-03-04 18:49:22.679
48384507659,2026-03-04 08:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260304180304,2026-03-04 18:49:22.679,20260304180304,2026-03-04 18:49:22.679
48384544427,2026-03-04 09:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260304180304,2026-03-04 18:49:22.679,20260304180304,2026-03-04 18:49:22.679
48387675212,2026-03-04 11:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260304190301,2026-03-04 19:48:50.415,20260304210326,2026-03-04 21:50:22.752
48387779878,2026-03-04 10:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260304190301,2026-03-04 19:48:50.415,20260304190301,2026-03-04 19:48:50.415
48361965626,2026-03-04 01:00:00.000,Mobile,NO0157RA,1.0000000,14400,0,4,0,0,0,0,0,0,0,14400,4,20260304110331,2026-03-04 11:52:19.691,20260304120349,2026-03-04 12:49:09.283
